word,series_frequency,english_frequency,filter_reason,vocabulary_level
police,3,64560602,Oxford 3000,A2
midnight,3,11673006,Oxford 3000,A2
crazy,3,23174564,Oxford 3000,A2
waste,3,44621034,Oxford 3000,B1
dealer,3,51642165,"High English frequency (51,642,165 > 20,000,000)",B2
killing,3,13478027,Oxford 3000,B1
whole,3,85317360,Oxford 3000,A2
sorry,3,35595812,Oxford 3000,A1
wife,3,47510357,Oxford 3000,A1
feeling,3,37845806,Easy word (easy_words.csv),B1
ten,3,50614853,Oxford 3000,A1
stuff,3,82013389,Oxford 3000,B1
happened,3,24951096,"High English frequency (24,951,096 > 20,000,000)",N/A
checking,3,23708784,"High English frequency (23,708,784 > 20,000,000)",N/A
came,3,73311488,"High English frequency (73,311,488 > 20,000,000)",N/A
leaf,3,37317352,Oxford 3000,B1
merchandise,3,20241873,"High English frequency (20,241,873 > 20,000,000)",N/A
dry,3,32687658,Oxford 3000,A2
pure,3,22853378,Oxford 3000,B1
kitchen,3,63873372,Oxford 3000,A1
taking,3,70312688,"High English frequency (70,312,688 > 20,000,000)",N/A
started,3,77515342,"High English frequency (77,515,342 > 20,000,000)",N/A
wear,3,32084183,Oxford 3000,A1
piece,3,70299352,Oxford 3000,A2
grass,3,14321070,Oxford 3000,A1
soon,3,77038135,Oxford 3000,A2
swallow,3,4823397,Vocabulary level below C (B2),B2
pregnant,3,19969365,Oxford 3000,B1
satellite,2,45588215,Oxford 3000,B2
capture,2,21465152,Oxford 3000,B2
tonight,2,20720362,Oxford 3000,A1
signal,2,46408529,Oxford 3000,B2
target,2,66974497,Oxford 3000,B2
ground,2,73622412,Oxford 3000,B1
enforcement,2,23670942,"High English frequency (23,670,942 > 20,000,000)",N/A
myself,2,37983649,Oxford 3000,A2
stick,2,28793076,Oxford 3000,B1
helped,2,21000656,"High English frequency (21,000,656 > 20,000,000)",N/A
everybody,2,14705200,Oxford 3000,A2
wrong,2,49934294,Oxford 3000,A1
rear,2,22583111,"High English frequency (22,583,111 > 20,000,000)",B2
kill,2,31335290,Oxford 3000,A2
correction,2,29236164,"High English frequency (29,236,164 > 20,000,000)",B1
forget,2,25685480,Oxford 3000,A2
turned,2,34215128,"High English frequency (34,215,128 > 20,000,000)",N/A
thousand,2,56265477,Oxford 3000,A2
maybe,2,51946944,Oxford 3000,A2
sometime,2,52184367,Oxford 3000,N/A
nobody,2,14624173,Easy word (easy_words.csv),A2
processing,2,55499899,"High English frequency (55,499,899 > 20,000,000)",N/A
acid,2,39661827,"High English frequency (39,661,827 > 20,000,000)",B2
productive,2,7036132,Vocabulary level below C (B2),B2
shut,2,12663576,Oxford 3000,A2
attention,2,45017405,Oxford 3000,B1
nuclear,2,33689967,Oxford 3000,B2
destroy,2,11139019,Oxford 3000,B1
survive,2,8286260,Oxford 3000,B2
smart,2,37455745,Oxford 3000,B1
enough,2,83592616,Oxford 3000,A2
boss,2,16262055,Oxford 3000,A2
powerful,2,33538932,Oxford 3000,B1
choose,2,90010174,Oxford 3000,A1
enemy,2,20766378,Oxford 3000,B1
forever,2,17381863,Oxford 3000,B1
cigarette,2,13548980,Oxford 3000,A2
alcohol,2,25524797,Oxford 3000,A2
jail,2,8247357,Vocabulary level below C (B1),B1
relax,2,9213712,Oxford 3000,B1
happy,2,63486618,Oxford 3000,A1
finger,2,23127249,Oxford 3000,A2
stay,2,86241601,Oxford 3000,A1
consequence,2,19796089,Oxford 3000,B2
decide,2,25539449,Oxford 3000,A2
explain,2,36301388,Oxford 3000,A2
powder,2,13908965,Oxford 3000,B1
buddy,2,28145735,"High English frequency (28,145,735 > 20,000,000)",N/A
running,2,72955000,Oxford 3000,A2
mess,2,7335889,Oxford 3000,B1
entire,2,56327035,Oxford 3000,B2
serious,2,38316678,Oxford 3000,B1
yourself,2,53653034,Oxford 3000,A2
excuse,2,6390272,Oxford 3000,B1
handwriting,2,1649048,Vocabulary level below C (B1),B1
cut,2,74169573,Oxford 3000,A2
cake,2,22092139,Oxford 3000,A1
wheel,2,44349913,Oxford 3000,A2
worry,2,16187062,Oxford 3000,A2
profit,2,47625692,Oxford 3000,B2
selling,2,44375770,"High English frequency (44,375,770 > 20,000,000)",N/A
clear,2,90182619,Oxford 3000,A2
build,2,83635409,Oxford 3000,A2
careful,2,11836566,Oxford 3000,A2
till,2,16477131,Oxford 3000,A2
spent,2,29719451,"High English frequency (29,719,451 > 20,000,000)",N/A
hold,2,82741121,Oxford 3000,A2
handsome,2,3764360,Easy word (easy_words.csv),B1
bring,2,74972410,Oxford 3000,A2
flying,2,17948471,Oxford 3000,N/A
cash,2,79273690,Oxford 3000,A2
hidden,2,26526402,"High English frequency (26,526,402 > 20,000,000)",B1
spare,2,13366533,Vocabulary level below C (B1),B1
pilot,2,26736025,Oxford 3000,A2
whatever,2,31901912,Oxford 3000,B1
packet,2,23795620,"High English frequency (23,795,620 > 20,000,000)",B1
cousin,2,6460959,Oxford 3000,A2
jungle,2,7505928,Vocabulary level below C (B1),B1
anybody,2,10367449,Oxford 3000,A2
brazil,2,29414612,"High English frequency (29,414,612 > 20,000,000)",N/A
involved,2,59408103,Oxford 3000,N/A
potato,2,6397517,Oxford 3000,A1
buying,2,53534781,"High English frequency (53,534,781 > 20,000,000)",N/A
raise,2,21099943,Oxford 3000,B1
charge,2,93253122,Oxford 3000,B1
deliver,2,32303361,Oxford 3000,B1
cause,2,65904680,Oxford 3000,B2
died,2,35803272,"High English frequency (35,803,272 > 20,000,000)",N/A
split,2,22271070,Oxford 3000,B2
paid,2,60294928,"High English frequency (60,294,928 > 20,000,000)",N/A
eat,2,32034082,Oxford 3000,A1
lower,2,73933807,Oxford 3000,B2
met,2,45111009,"High English frequency (45,111,009 > 20,000,000)",N/A
went,2,68130142,"High English frequency (68,130,142 > 20,000,000)",N/A
economy,2,51853436,Oxford 3000,B2
duty,2,49442017,Oxford 3000,B1
directly,1,58144287,Oxford 3000,B1
sat,1,70997818,"High English frequency (70,997,818 > 20,000,000)",N/A
politician,1,9526243,Oxford 3000,B1
lucky,1,14053901,Oxford 3000,A2
developed,1,63250401,"High English frequency (63,250,401 > 20,000,000)",B2
identify,1,42394136,Oxford 3000,B2
voice,1,75729708,Oxford 3000,B1
gps,1,25572809,"High English frequency (25,572,809 > 20,000,000)",N/A
prepare,1,24453952,Oxford 3000,A2
engage,1,11228751,Oxford 3000,C1
locate,1,14444758,Oxford 3000,B2
asset,1,48481339,"High English frequency (48,481,339 > 20,000,000)",C1
standing,1,34637239,"High English frequency (34,637,239 > 20,000,000)",N/A
himself,1,39757666,Oxford 3000,A2
negative,1,30504487,Oxford 3000,A2
told,1,57248600,"High English frequency (57,248,600 > 20,000,000)",N/A
deeply,1,7641115,Oxford 3000,B2
rest,1,55957144,Oxford 3000,A2
foreign,1,67443436,Oxford 3000,A2
fool,1,10735163,Easy word (easy_words.csv),B1
leader,1,74333999,Oxford 3000,B1
especially,1,59336380,Oxford 3000,A2
inside,1,74360351,Oxford 3000,A1
dozen,1,15775564,Oxford 3000,B1
probably,1,61626696,Oxford 3000,A2
hundred,1,39367996,Oxford 3000,A2
sent,1,68953120,"High English frequency (68,953,120 > 20,000,000)",N/A
corner,1,42507235,Oxford 3000,A2
blame,1,8856611,Oxford 3000,B1
held,1,76140043,"High English frequency (76,140,043 > 20,000,000)",N/A
responsible,1,65319659,Oxford 3000,B2
button,1,81941621,Oxford 3000,B1
fellow,1,20549095,Oxford 3000,B2
instance,1,34840970,Oxford 3000,C1
seize,1,1908868,Vocabulary level below C (B2),B2
biggest,1,20195396,"High English frequency (20,195,396 > 20,000,000)",N/A
desert,1,16762653,Oxford 3000,A2
knee,1,12677700,Oxford 3000,B1
weapon,1,31661829,Oxford 3000,B2
aim,1,41507102,Oxford 3000,B1
fire,1,90252608,Oxford 3000,A2
bullet,1,10486892,Oxford 3000,B2
dead,1,48412882,Oxford 3000,A2
won,1,29998103,"High English frequency (29,998,103 > 20,000,000)",N/A
lottery,1,12819282,Vocabulary level below C (B1),B1
alone,1,39326417,Oxford 3000,A2
whose,1,43634263,Oxford 3000,B1
demand,1,56701899,Oxford 3000,B1
worse,1,15677739,Easy word (easy_words.csv),A2
finding,1,57859980,Oxford 3000,N/A
pleasure,1,19379792,Oxford 3000,B1
rat,1,19275719,Vocabulary level below C (A2),A2
sleep,1,34887707,Oxford 3000,A1
itself,1,51076716,Oxford 3000,A2
quite,1,58809324,Oxford 3000,A2
unless,1,52436419,Oxford 3000,B1
needed,1,76528079,"High English frequency (76,528,079 > 20,000,000)",N/A
horse,1,58453720,Oxford 3000,A1
typical,1,20693008,Oxford 3000,B1
felt,1,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
soft,1,39603430,Oxford 3000,A2
rough,1,11606368,Oxford 3000,B1
owned,1,35050234,"High English frequency (35,050,234 > 20,000,000)",N/A
respect,1,52180416,Oxford 3000,B1
bother,1,5790758,Oxford 3000,A2
import,1,38535199,Oxford 3000,B2
salary,1,27273545,Oxford 3000,B1
daughter,1,33796898,Oxford 3000,A1
license,1,85326896,"High English frequency (85,326,896 > 20,000,000)",N/A
cool,1,57131174,Oxford 3000,A2
beautiful,1,58503804,Oxford 3000,A1
fox,1,24616090,"High English frequency (24,616,090 > 20,000,000)",B2
gorgeous,1,7921525,Vocabulary level below C (B1),B1
jewelry,1,72648785,"High English frequency (72,648,785 > 20,000,000)",N/A
drop,1,45620690,Oxford 3000,B1
hospital,1,78835222,Oxford 3000,A1
everywhere,1,11153149,Oxford 3000,A2
understand,1,65846056,Oxford 3000,A1
republic,1,55871319,"High English frequency (55,871,319 > 20,000,000)",C1
calm,1,8109866,Oxford 3000,B1
silver,1,74330865,Oxford 3000,A2
yesterday,1,35088074,Oxford 3000,A1
handle,1,40142611,Oxford 3000,B1
chemical,1,54600680,Oxford 3000,B2
aid,1,83178207,Oxford 3000,C1
clean,1,46556374,Oxford 3000,A1
vision,1,47765922,Oxford 3000,B2
imagine,1,17657324,Oxford 3000,B1
signed,1,38369963,"High English frequency (38,369,963 > 20,000,000)",N/A
sand,1,20755814,Oxford 3000,B1
surf,1,11544720,Vocabulary level below C (A2),A2
slow,1,28034239,Oxford 3000,A1
promotion,1,40029781,"High English frequency (40,029,781 > 20,000,000)",B2
celebrate,1,11805085,Oxford 3000,B1
owe,1,4425354,Oxford 3000,B1
pick,1,55170145,Oxford 3000,B1
bout,1,3818689,Easy word (easy_words.csv),N/A
hair,1,61313062,Oxford 3000,A1
strike,1,24807822,Oxford 3000,B1
walking,1,24986228,"High English frequency (24,986,228 > 20,000,000)",A2
pace,1,12882386,Oxford 3000,B2
busy,1,17390783,Easy word (easy_words.csv),A2
actually,1,69444655,Oxford 3000,A2
pot,1,16782126,Oxford 3000,B1
expensive,1,17840023,Oxford 3000,A1
pen,1,22164577,Oxford 3000,A1
trouble,1,27529484,Oxford 3000,B1
worst,1,16975343,Oxford 3000,A2
happen,1,47239250,Oxford 3000,A2
wake,1,14996908,Oxford 3000,B1
grandmother,1,4103530,Oxford 3000,A2
factory,1,29687803,Oxford 3000,A1
highly,1,42857273,Oxford 3000,B2
tiny,1,17384186,Oxford 3000,B1
feet,1,57226055,"High English frequency (57,226,055 > 20,000,000)",N/A
magic,1,36764626,Oxford 3000,A2
separate,1,38315451,Oxford 3000,B1
mix,1,35980287,Oxford 3000,A2
basically,1,12428283,Oxford 3000,B2
pull,1,22908540,Oxford 3000,A2
liquid,1,23549440,Oxford 3000,B1
prize,1,16204739,Oxford 3000,A2
antique,1,36778790,"High English frequency (36,778,790 > 20,000,000)",B1
oven,1,13369414,Oxford 3000,B1
organic,1,25479172,"High English frequency (25,479,172 > 20,000,000)",B2
healthy,1,30360623,Oxford 3000,A2
across,1,76597151,Oxford 3000,A2
border,1,32208526,Oxford 3000,B1
nine,1,27015750,Oxford 3000,A1
fast,1,94085779,Oxford 3000,A1
trip,1,65448610,Oxford 3000,A2
bought,1,31501377,"High English frequency (31,501,377 > 20,000,000)",N/A
neighborhood,1,28783336,"High English frequency (28,783,336 > 20,000,000)",N/A
opened,1,23076347,"High English frequency (23,076,347 > 20,000,000)",N/A
smell,1,8940822,Oxford 3000,B1
french,1,81440411,"High English frequency (81,440,411 > 20,000,000)",N/A
cheese,1,16704436,Oxford 3000,A1
pop,1,57137816,Oxford 3000,A2
mistake,1,18974243,Oxford 3000,A2
worker,1,64027085,Oxford 3000,A2
smoke,1,17367288,Oxford 3000,A1
chimney,1,2898826,Vocabulary level below C (B2),B2
sending,1,20622624,"High English frequency (20,622,624 > 20,000,000)",N/A
coach,1,32259837,Oxford 3000,A2
mother,1,66782465,Oxford 3000,A1
honey,1,10476847,Vocabulary level below C (A2),A2
bride,1,11698410,Oxford 3000,B1
childhood,1,12828803,Oxford 3000,B1
pleased,1,13215862,Oxford 3000,A2
nicely,1,4366949,Vocabulary level below C (B2),B2
adjust,1,10384172,Vocabulary level below C (B2),B2
nut,1,15509690,Oxford 3000,B2
named,1,34099544,"High English frequency (34,099,544 > 20,000,000)",N/A
german,1,56375982,"High English frequency (56,375,982 > 20,000,000)",N/A
fan,1,76335616,Oxford 3000,A2
remember,1,84324100,Oxford 3000,A1
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
tomorrow,1,21262762,Oxford 3000,A1
famous,1,29332023,Oxford 3000,A1
replace,1,26487876,Oxford 3000,B1
filled,1,23448324,"High English frequency (23,448,324 > 20,000,000)",N/A
forth,1,20149609,"High English frequency (20,149,609 > 20,000,000)",N/A
math,1,31863783,Oxford 3000,N/A
transport,1,48388367,Oxford 3000,B1
false,1,33476460,Oxford 3000,B1
bottom,1,47685192,Oxford 3000,A1
dip,1,7014321,Vocabulary level below C (B2),B2
oil,1,91718585,Oxford 3000,A2
custom,1,77967148,Oxford 3000,B1
easily,1,41949287,Oxford 3000,A2
almost,1,66408838,Oxford 3000,A2
export,1,33957504,Oxford 3000,B2
fish,1,54923910,Oxford 3000,A1
flower,1,91739515,Oxford 3000,A1
rubber,1,17950694,Oxford 3000,A2
prison,1,18807326,Oxford 3000,B1
smooth,1,18703915,Oxford 3000,B1
far,1,93277601,Oxford 3000,A2
somewhere,1,14335599,Oxford 3000,A2
seat,1,46137154,Oxford 3000,A2
carpet,1,15078024,Oxford 3000,A2
walk,1,46873435,Oxford 3000,A1
dedicated,1,33916569,"High English frequency (33,916,569 > 20,000,000)",C1
folk,1,29157024,Easy word (easy_words.csv),B1
closed,1,41782645,Oxford 3000,A1
opening,1,41525814,Oxford 3000,B2
middle,1,70231951,Oxford 3000,B2
rainforest,1,2819838,Vocabulary level below C (B1),B1
expand,1,29254038,Oxford 3000,B2
capability,1,31464999,"High English frequency (31,464,999 > 20,000,000)",C1
brought,1,39794764,"High English frequency (39,794,764 > 20,000,000)",N/A
believe,1,75918053,Oxford 3000,A2
wait,1,41363575,Oxford 3000,A1
pool,1,60024599,Oxford 3000,A2
success,1,62613354,Oxford 3000,B1
violent,1,10551326,Oxford 3000,B2
heard,1,45436523,"High English frequency (45,436,523 > 20,000,000)",N/A
egg,1,23652042,Oxford 3000,A1
took,1,66297175,"High English frequency (66,297,175 > 20,000,000)",N/A
grow,1,32600813,Oxford 3000,A2
reduce,1,47761502,Oxford 3000,B1
together,1,94482864,Oxford 3000,A1
creativity,1,7625520,Vocabulary level below C (B2),B2
creative,1,47737474,Oxford 3000,B1
expect,1,39830608,Oxford 3000,B1
nothing,1,73363579,Oxford 3000,A2
toward,1,66823223,Oxford 3000,N/A
friendly,1,64695290,Oxford 3000,A2
associate,1,81238514,Oxford 3000,C1
celebration,1,14256118,Oxford 3000,B1
huge,1,70674292,Oxford 3000,B1
difference,1,69547459,Oxford 3000,A2
truth,1,37860395,Oxford 3000,B2
addicted,1,2386786,Vocabulary level below C (B2),B2
trying,1,57462639,"High English frequency (57,462,639 > 20,000,000)",N/A
violence,1,29326418,Oxford 3000,B2
cup,1,53967499,Oxford 3000,A1
throw,1,23258699,Oxford 3000,A2
rent,1,52861758,Oxford 3000,A2
extra,1,59377307,Oxford 3000,A2
teenager,1,8005178,Oxford 3000,A2
six,1,71543101,Oxford 3000,A1
pack,1,64239482,Oxford 3000,A2
defense,1,37819618,"High English frequency (37,819,618 > 20,000,000)",N/A
coming,1,70099649,"High English frequency (70,099,649 > 20,000,000)",N/A
finish,1,34189762,Oxford 3000,A1
shift,1,24490094,Oxford 3000,B2
unconscious,1,2126950,Oxford 3000,B2
female,1,74002957,Oxford 3000,B1
barely,1,6764292,Easy word (easy_words.csv),B2
breathing,1,6778253,Oxford 3000,N/A
pressure,1,56029796,Oxford 3000,B2
pupil,1,18118709,Oxford 3000,A2
rapid,1,26139084,Oxford 3000,B2
tried,1,34201786,"High English frequency (34,201,786 > 20,000,000)",N/A
twelve,1,11182087,Oxford 3000,A1
waiting,1,30170505,"High English frequency (30,170,505 > 20,000,000)",N/A
advice,1,71628494,Oxford 3000,A2
fair,1,53602058,Oxford 3000,A2
thin,1,16152400,Oxford 3000,A2
leaving,1,23878642,"High English frequency (23,878,642 > 20,000,000)",N/A
lose,1,24136984,Oxford 3000,A2
suddenly,1,11523262,Oxford 3000,B1
honest,1,11109203,Oxford 3000,B1
asking,1,19887691,Easy word (easy_words.csv),N/A
laughing,1,5900004,Easy word (easy_words.csv),N/A
mug,1,9210423,Vocabulary level below C (A2),A2
grief,1,4753078,Vocabulary level below C (B2),B2
remove,1,50036200,Oxford 3000,B1
officer,1,77438291,Oxford 3000,B1
sit,1,24359793,Oxford 3000,A1
agreed,1,28717540,"High English frequency (28,717,540 > 20,000,000)",N/A
everyone,1,64547036,Oxford 3000,A2
someone,1,76553113,Oxford 3000,A2
otherwise,1,53406486,Oxford 3000,B1
authority,1,80656063,Oxford 3000,B2
along,1,83587774,Oxford 3000,A2
served,1,32541796,"High English frequency (32,541,796 > 20,000,000)",N/A
van,1,59585041,Oxford 3000,B1
vehicle,1,91333573,Oxford 3000,B1
fine,1,75242969,Oxford 3000,A1
except,1,52230850,Oxford 3000,A2
onto,1,26411439,Oxford 3000,B1
florida,1,85775901,"High English frequency (85,775,901 > 20,000,000)",N/A
diego,1,32238555,"High English frequency (32,238,555 > 20,000,000)",N/A
consideration,1,31057328,Oxford 3000,B2
bond,1,38879421,Oxford 3000,B2
trial,1,72001855,"High English frequency (72,001,855 > 20,000,000)",B2
death,1,94459595,Oxford 3000,B1
row,1,37029342,Oxford 3000,B1
attorney,1,57137817,"High English frequency (57,137,817 > 20,000,000)",N/A
wire,1,36514826,Oxford 3000,B2
transfer,1,72415250,Oxford 3000,B1
murder,1,17118348,Oxford 3000,B1
outside,1,67458757,Oxford 3000,A1
tourist,1,20069549,Oxford 3000,A2
bureau,1,26110155,"High English frequency (26,110,155 > 20,000,000)",N/A
billion,1,35058259,Oxford 3000,B2
terrified,1,1048887,Vocabulary level below C (B1),B1
sink,1,11520194,Oxford 3000,A2
suit,1,27807112,Oxford 3000,A2
institution,1,59100480,Oxford 3000,B2
classic,1,76090639,Oxford 3000,B2
tough,1,13595406,Oxford 3000,B2
vivid,1,4479514,Vocabulary level below C (B2),B2
precious,1,9529904,Vocabulary level below C (B2),B2
dad,1,16837773,Easy word (easy_words.csv),A1
pearl,1,22735227,"High English frequency (22,735,227 > 20,000,000)",N/A
hawaii,1,33075697,"High English frequency (33,075,697 > 20,000,000)",N/A
farm,1,57843397,Oxford 3000,A1
soil,1,28738911,Oxford 3000,B2
army,1,46902606,Oxford 3000,C2
boot,1,39793652,Oxford 3000,A2
idea,1,65459222,Oxford 3000,A2
excellent,1,60316327,Oxford 3000,A2
learned,1,23121323,"High English frequency (23,121,323 > 20,000,000)",N/A
complicated,1,8423441,Oxford 3000,B1
relative,1,26646324,Oxford 3000,B1
concept,1,54521701,Oxford 3000,B2
hope,1,83608473,Oxford 3000,A2
wish,1,84275843,Oxford 3000,B2
