word,series_frequency,english_frequency,filter_reason,vocabulary_level
corrected,2,6122004,Easy word (easy_words.csv),N/A
fine,2,75242969,Oxford 3000,A1
quite,2,58809324,Oxford 3000,A2
sigh,2,3737468,Easy word (easy_words.csv),B2
quick,2,85624282,Oxford 3000,A1
swore,2,663914,Easy word (easy_words.csv),N/A
forever,2,17381863,Oxford 3000,B1
whisper,2,3317334,Oxford 3000,B2
sentence,2,20083296,Oxford 3000,A1
die,2,54277728,Oxford 3000,A1
mountain,2,69961397,Oxford 3000,A2
lion,2,18511993,Oxford 3000,A2
whine,2,967404,Easy word (easy_words.csv),N/A
tough,2,13595406,Oxford 3000,B2
death,2,94459595,Oxford 3000,B1
cry,2,13637934,Oxford 3000,A2
bury,2,3091991,Oxford 3000,B1
worry,2,16187062,Oxford 3000,A2
afraid,2,10858793,Oxford 3000,A2
nothing,2,73363579,Oxford 3000,A2
someone,2,76553113,Oxford 3000,A2
knew,2,31636418,"High English frequency (31,636,418 > 20,000,000)",A2
boar,2,1088492,Easy word (easy_words.csv),N/A
hunting,2,19855263,Oxford 3000,B2
outsider,2,2467802,Easy word (easy_words.csv),N/A
northern,2,53902706,Oxford 3000,B1
raven,2,6317523,Easy word (easy_words.csv),N/A
getting,2,93506861,"High English frequency (93,506,861 > 20,000,000)",A2
prince,2,25792740,Oxford 3000,B1
hair,2,61313062,Oxford 3000,A1
bark,2,3991327,Easy word (easy_words.csv),B2
climbing,2,11117590,Vocabulary level below C (A2),A2
promise,2,16019259,Oxford 3000,B1
lie,2,29713856,Oxford 3000,A2
groan,2,781298,Easy word (easy_words.csv),C2
shut,2,12663576,Oxford 3000,A2
twin,2,27964798,Oxford 3000,B1
wait,2,41363575,Oxford 3000,A1
teach,2,24679160,Oxford 3000,A1
remember,2,84324100,Oxford 3000,A1
listen,2,44504101,Oxford 3000,A1
trying,2,57462639,"High English frequency (57,462,639 > 20,000,000)",B2
lived,2,18050710,Vocabulary level below C (A2),A2
son,2,71254769,Oxford 3000,A1
daughter,2,33796898,Oxford 3000,A1
woman,2,71398090,Oxford 3000,A1
handsome,2,3764360,Easy word (easy_words.csv),B1
clever,2,4865097,Oxford 3000,A1
sundown,2,543397,Easy word (easy_words.csv),N/A
alone,2,39326417,Oxford 3000,A2
gull,2,2787046,Easy word (easy_words.csv),N/A
forget,2,25685480,Oxford 3000,A2
sweet,2,35276616,Oxford 3000,A1
speaking,2,23813045,"High English frequency (23,813,045 > 20,000,000)",A2
honored,2,4559668,Easy word (easy_words.csv),N/A
defeated,2,4629690,Easy word (easy_words.csv),N/A
whole,2,85317360,Oxford 3000,A2
trust,2,61432231,Oxford 3000,B1
married,2,30232332,Oxford 3000,A2
someday,2,3127732,Easy word (easy_words.csv),N/A
uncle,2,8649726,Oxford 3000,A2
seat,2,46137154,Oxford 3000,A2
anywhere,2,23947583,Oxford 3000,A2
greatest,2,25547808,"High English frequency (25,547,808 > 20,000,000)",B2
bear,2,54908230,Oxford 3000,A2
grim,2,2650255,Easy word (easy_words.csv),C2
beauty,2,89162366,Oxford 3000,B1
dress,2,35921173,Oxford 3000,A1
pardon,2,2210272,Easy word (easy_words.csv),A2
funny,2,34894102,Oxford 3000,A1
wedding,2,72287352,Oxford 3000,B1
saying,2,38415068,Easy word (easy_words.csv),C2
omen,2,1025291,Easy word (easy_words.csv),N/A
serve,2,36697856,Oxford 3000,A2
loyal,2,4498834,Easy word (easy_words.csv),B2
