word,series_frequency,english_frequency,vocabulary_level
paired,1,1833851,N/A
boned,1,385216,N/A
edgy,1,598685,N/A
firing,1,4333624,N/A
satanic,1,835363,N/A
perimeter,1,2789765,N/A
abdomen,1,1515383,N/A
hemorrhaging,1,69234,N/A
lividity,1,0,N/A
torso,1,1769562,N/A
ledger,1,3063597,N/A
ohh,1,526430,N/A
bully,1,2278609,C1
charmer,1,305566,N/A
surrogate,1,1278360,N/A
possessed,1,2573290,N/A
ungovernable,1,36270,N/A
incompetent,1,1133127,N/A
shitheel,1,0,N/A
dude,1,7556738,N/A
vigilance,1,801669,N/A
redacted,1,440584,N/A
encountered,1,6108842,N/A
enactment,1,2419739,N/A
fetishization,1,0,N/A
iconography,1,282747,N/A
paraphilic,1,0,N/A
lust,1,3356247,N/A
abraded,1,55869,N/A
teeth,1,9769437,N/A
jumping,1,5154366,N/A
assumption,1,16055951,C1
vacuum,1,15556079,N/A
ghettos,1,172198,N/A
ghetto,1,3550613,N/A
gutter,1,2080564,N/A
meditation,1,7769378,N/A
contemplate,1,1238515,C2
allowing,1,19319626,N/A
crucifixion,1,545878,N/A
realist,1,771496,N/A
philosophical,1,4571852,C2
pessimist,1,260268,N/A
misstep,1,210184,N/A
illusion,1,5150794,C2
accretion,1,693742,N/A
sensory,1,3394914,N/A
programmed,1,3352969,N/A
assurance,1,13354334,C1
spouting,1,254499,N/A
honorable,1,3346100,N/A
reproducing,1,944694,N/A
extinction,1,2419096,C1
opting,1,668064,N/A
picked,1,12114899,N/A
begging,1,1559218,N/A
aluminum,1,14077377,N/A
ash,1,11970615,N/A
maniac,1,1707068,N/A
sake,1,6673422,N/A
homicide,1,2104421,N/A
aloof,1,294291,N/A
satanism,1,226753,N/A
blessing,1,6736499,N/A
fellas,1,394142,N/A
hoping,1,8825881,N/A
teas,1,2519229,N/A
blond,1,5365871,N/A
proportion,1,12613445,C1
gee,1,3373735,N/A
bust,1,5258179,N/A
hooking,1,896673,N/A
dreaming,1,3136420,N/A
missed,1,18451052,N/A
shoplifting,1,268139,N/A
expired,1,5626476,N/A
washed,1,4096107,N/A
vaginal,1,3873132,N/A
intercourse,1,2815487,N/A
eaten,1,3412832,N/A
toxicology,1,2117705,N/A
lysergic,1,67549,N/A
methamphetamine,1,1214943,N/A
drugged,1,371256,N/A
tortured,1,2338057,N/A
strangled,1,289890,N/A
posed,1,3604888,N/A
thorn,1,2129678,N/A
switchgrass,1,51757,N/A
wrapped,1,5852802,N/A
painted,1,10666710,N/A
acrylic,1,6678892,N/A
primitive,1,4616188,C1
anthropologist,1,978485,N/A
iconic,1,678475,N/A
impersonal,1,454766,C1
blindfold,1,418954,N/A
fading,1,1936749,N/A
unprofessional,1,393385,C1
faded,1,1899648,N/A
reconcile,1,1359885,C2
forgo,1,340426,N/A
superintendent,1,6425142,N/A
paying,1,19621495,N/A
idle,1,5972035,C2
dove,1,3253560,N/A
nailed,1,1129590,N/A
predominantly,1,2594198,C2
congregation,1,5088636,N/A
investigated,1,6077280,N/A
carved,1,3908746,N/A
taught,1,16082512,N/A
tyke,1,279769,N/A
tying,1,1898217,N/A
gulf,1,13883210,C2
pulled,1,10724879,N/A
eared,1,513815,N/A
spaghetti,1,2158989,N/A
sketch,1,6789242,C1
apb,1,280156,N/A
timeout,1,4776945,N/A
admissible,1,1064978,N/A
cheeseburger,1,397680,N/A
sixer,1,412979,N/A
snooty,1,185869,N/A
drinking,1,18160233,N/A
hustle,1,1781258,N/A
civilian,1,10342678,C2
custody,1,7459454,C2
perpetrator,1,1618017,N/A
apprehended,1,442188,N/A
swift,1,6012177,C2
pushed,1,6482839,N/A
weed,1,8672017,C2
growed,1,20359,N/A
dropped,1,12265666,N/A
hitched,1,301204,N/A
sounded,1,3072513,N/A
rake,1,2049404,N/A
snitch,1,268188,N/A
ruined,1,1877804,N/A
dime,1,2693913,N/A
invited,1,14757576,N/A
hanging,1,10855366,N/A
sitting,1,18868156,N/A
socializing,1,441021,N/A
hon,1,10955276,N/A
grew,1,10698645,N/A
narcotic,1,2650674,N/A
uppity,1,132132,N/A
nicer,1,1239249,N/A
grudge,1,837223,N/A
ace,1,13364654,N/A
trashed,1,396985,N/A
neighbor,1,13643777,N/A
rummy,1,360935,N/A
recognized,1,19142613,N/A
occasional,1,6424555,C1
tricked,1,633300,N/A
pitcher,1,4428853,N/A
watched,1,10266154,N/A
reverend,1,2012844,N/A
locking,1,5463134,N/A
discussing,1,6770039,N/A
viability,1,2364054,N/A
connotation,1,618386,N/A
happening,1,13986796,N/A
believable,1,767479,N/A
gearing,1,988275,N/A
gaggle,1,187271,N/A
hen,1,4648695,N/A
peck,1,2040421,N/A
stack,1,13788803,N/A
checked,1,15762226,N/A
intuition,1,1999544,C2
responsive,1,4330902,N/A
ran,1,16417708,N/A
guardian,1,18175449,N/A
cerebral,1,3451100,N/A
