word,series_frequency,english_frequency,filter_reason,vocabulary_level
desert,23,16762653,Oxford 3000,A2
son,14,71254769,Oxford 3000,A1
lord,14,52474647,Oxford 3000,N/A
sand,13,20755814,Oxford 3000,B1
fear,13,34286384,Oxford 3000,B1
mother,11,66782465,Oxford 3000,A1
dream,10,52657185,Oxford 3000,A2
dead,10,48412882,Oxford 3000,A2
father,8,54388623,Oxford 3000,A1
die,8,54277728,Oxford 3000,A1
happen,8,47239250,Oxford 3000,A2
kill,8,31335290,Oxford 3000,A2
nothing,7,73363579,Oxford 3000,A2
coming,7,70099649,"High English frequency (70,099,649 > 20,000,000)",N/A
gone,6,34511028,"High English frequency (34,511,028 > 20,000,000)",N/A
stand,6,65383320,Oxford 3000,A2
hous,6,30203038,"High English frequency (30,203,038 > 20,000,000)",N/A
told,6,57248600,"High English frequency (57,248,600 > 20,000,000)",N/A
lady,6,58395651,Oxford 3000,B1
honor,6,24511949,"High English frequency (24,511,949 > 20,000,000)",N/A
sir,6,20704773,Oxford 3000,B1
delta,6,28051872,"High English frequency (28,051,872 > 20,000,000)",N/A
path,5,54711903,Oxford 3000,A2
deep,5,53536903,Oxford 3000,A2
serve,5,36697856,Oxford 3000,A2
saw,5,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
mood,5,13305891,Oxford 3000,B1
ready,5,62997942,"High English frequency (62,997,942 > 20,000,000)",A1
moment,5,47882449,Oxford 3000,A2
planet,4,32970580,Oxford 3000,B1
came,4,73311488,"High English frequency (73,311,488 > 20,000,000)",N/A
powerful,4,33538932,Oxford 3000,B1
cut,4,74169573,Oxford 3000,A2
survive,4,8286260,Oxford 3000,B2
safe,4,64247128,Oxford 3000,A1
universe,4,21643935,Oxford 3000,N/A
accept,4,49819069,Oxford 3000,B1
sent,4,68953120,"High English frequency (68,953,120 > 20,000,000)",N/A
fight,4,34268222,Oxford 3000,B1
understand,4,65846056,Oxford 3000,A1
leave,4,70957750,Oxford 3000,A1
remove,4,50036200,Oxford 3000,B1
bear,4,54908230,Oxford 3000,A2
walk,4,46873435,Oxford 3000,A1
protect,4,42331974,Oxford 3000,B1
tooth,4,5551049,Oxford 3000,A1
drink,4,40392266,Oxford 3000,A1
hundred,4,39367996,Oxford 3000,A2
judge,4,41823225,Oxford 3000,B1
knife,4,11438725,Oxford 3000,A1
alpha,4,27832836,"High English frequency (27,832,836 > 20,000,000)",N/A
zero,4,30735412,Oxford 3000,A2
storm,4,25855663,Oxford 3000,A2
born,3,52510893,Oxford 3000,N/A
rich,3,38868722,Oxford 3000,A2
himself,3,39757666,Oxford 3000,A2
dangerous,3,16909821,Oxford 3000,A2
attack,3,55851080,Oxford 3000,B1
sacred,3,9331652,Easy word (easy_words.csv),C1
peace,3,47872263,Oxford 3000,B1
tomorrow,3,21262762,Oxford 3000,A1
advance,3,53806684,Oxford 3000,B2
okay,3,15466771,Easy word (easy_words.csv),N/A
taking,3,70312688,"High English frequency (70,312,688 > 20,000,000)",N/A
danger,3,17519933,Oxford 3000,A2
weapon,3,31661829,Oxford 3000,B2
unable,3,20295595,Oxford 3000,N/A
wall,3,74268226,Oxford 3000,A1
dust,3,15230697,Easy word (easy_words.csv),B1
harm,3,10980970,Oxford 3000,B2
maker,3,29900539,"High English frequency (29,900,539 > 20,000,000)",B2
meter,3,34377814,"High English frequency (34,377,814 > 20,000,000)",N/A
hunter,3,33842463,"High English frequency (33,842,463 > 20,000,000)",N/A
speak,3,39174652,Oxford 3000,A1
wife,3,47510357,Oxford 3000,A1
leader,3,74333999,Oxford 3000,B1
cannot,3,88737,Oxford 3000,A1
warning,3,66975777,Oxford 3000,B1
sequence,3,46434404,Oxford 3000,C1
seven,3,44648436,Oxford 3000,A1
sorry,3,35595812,Oxford 3000,A1
asking,3,19887691,Easy word (easy_words.csv),N/A
frightened,3,1584949,Oxford 3000,B1
woman,3,71398090,Oxford 3000,A1
beautiful,2,58503804,Oxford 3000,A1
outsider,2,2467802,Easy word (easy_words.csv),N/A
avoid,2,38152886,Oxford 3000,B1
heat,2,41077034,Oxford 3000,B1
dress,2,35921173,Oxford 3000,A1
decided,2,33030803,"High English frequency (33,030,803 > 20,000,000)",N/A
almost,2,66408838,Oxford 3000,A2
temperature,2,51558461,Oxford 3000,A2
truly,2,21693553,Oxford 3000,B2
native,2,35160636,Oxford 3000,B2
enormous,2,6863738,Oxford 3000,B1
throne,2,4208809,Easy word (easy_words.csv),C2
spoken,2,10290440,Oxford 3000,N/A
seal,2,21232051,"High English frequency (21,232,051 > 20,000,000)",B2
cause,2,65904680,Oxford 3000,B2
battle,2,36341684,Oxford 3000,B1
alive,2,16064787,Easy word (easy_words.csv),B1
rest,2,55957144,Oxford 3000,A2
grandfather,2,4178291,Oxford 3000,A2
wanted,2,63301836,"High English frequency (63,301,836 > 20,000,000)",N/A
seek,2,34309538,Oxford 3000,B2
slow,2,28034239,Oxford 3000,A1
wealth,2,14325239,Oxford 3000,B2
uncle,2,8649726,Oxford 3000,A2
wrong,2,49934294,Oxford 3000,A1
meaning,2,32485408,Oxford 3000,B1
saying,2,38415068,Easy word (easy_words.csv),C2
carefully,2,16675728,Oxford 3000,A2
poison,2,5780004,Oxford 3000,B2
needle,2,8953887,Oxford 3000,B2
behind,2,53892722,Oxford 3000,A1
silence,2,9333896,Oxford 3000,B1
pass,2,66674011,Oxford 3000,A2
remain,2,56191642,Oxford 3000,B2
tonight,2,20720362,Oxford 3000,A1
exactly,2,31759653,Oxford 3000,A2
daughter,2,33796898,Oxford 3000,A1
barely,2,6764292,Easy word (easy_words.csv),B2
century,2,61440412,Oxford 3000,A2
fail,2,42160728,Oxford 3000,A2
promise,2,16019259,Oxford 3000,B1
shadow,2,22056915,Oxford 3000,B1
outer,2,11287296,Oxford 3000,B2
palm,2,45758669,"High English frequency (45,758,669 > 20,000,000)",C1
lif,2,43191570,"High English frequency (43,191,570 > 20,000,000)",N/A
attract,2,9356942,Oxford 3000,B1
hole,2,37728350,Oxford 3000,B1
six,2,71543101,Oxford 3000,A1
inside,2,74360351,Oxford 3000,A1
catch,2,23016856,Oxford 3000,A1
dark,2,50740032,Oxford 3000,A1
gave,2,36576222,"High English frequency (36,576,222 > 20,000,000)",N/A
fill,2,37778413,Oxford 3000,A2
hidden,2,26526402,"High English frequency (26,526,402 > 20,000,000)",B1
finally,2,48999091,Oxford 3000,A2
respect,2,52180416,Oxford 3000,B1
mine,2,34337711,Oxford 3000,A2
forever,2,17381863,Oxford 3000,B1
recognize,2,14300000,Oxford 3000,B1
wait,2,41363575,Oxford 3000,A1
reach,2,42272594,Oxford 3000,B1
suit,2,27807112,Oxford 3000,A2
territory,2,32389166,"High English frequency (32,389,166 > 20,000,000)",B2
surface,2,58632563,Oxford 3000,B2
wave,2,23713001,Oxford 3000,B1
calling,2,30005364,"High English frequency (30,005,364 > 20,000,000)",N/A
lift,2,19771136,Oxford 3000,A2
crew,2,25430159,Oxford 3000,B1
throw,2,23258699,Oxford 3000,A2
brought,2,39794764,"High English frequency (39,794,764 > 20,000,000)",N/A
ground,2,73622412,Oxford 3000,B1
bargain,2,30316202,"High English frequency (30,316,202 > 20,000,000)",B2
breathe,2,4368304,Oxford 3000,B1
throat,2,14989306,Oxford 3000,B1
touch,2,39762539,Oxford 3000,B1
pitch,2,11205300,Oxford 3000,B2
blood,2,61544877,Oxford 3000,A2
tent,2,10392854,Oxford 3000,B1
holy,2,23780151,Oxford 3000,C1
witness,2,20024599,Oxford 3000,B2
climb,2,6761765,Oxford 3000,A2
luck,2,16773261,Easy word (easy_words.csv),A2
flow,2,57481417,Oxford 3000,B1
champion,2,22255679,Oxford 3000,B1
rise,2,29535295,Oxford 3000,B1
race,1,62012493,Oxford 3000,A2
became,1,37332761,"High English frequency (37,332,761 > 20,000,000)",N/A
military,1,71379973,Oxford 3000,B2
ceremony,1,11862840,Oxford 3000,B1
mom,1,39068727,"High English frequency (39,068,727 > 20,000,000)",N/A
hear,1,49163786,"High English frequency (49,163,786 > 20,000,000)",A1
tired,1,11158233,Oxford 3000,A1
extreme,1,31590674,Oxford 3000,B2
outside,1,67458757,Oxford 3000,A1
metal,1,64527097,Oxford 3000,B1
giant,1,23823051,Oxford 3000,B1
exposure,1,30232304,"High English frequency (30,232,304 > 20,000,000)",C1
characteristic,1,31058457,Oxford 3000,B2
except,1,52230850,Oxford 3000,A2
extremely,1,24102186,Oxford 3000,B1
impossible,1,15564765,Oxford 3000,B1
valuable,1,17999883,Oxford 3000,B1
substance,1,32234981,Oxford 3000,B2
smile,1,17209901,Oxford 3000,B1
round,1,67565012,Oxford 3000,A2
trip,1,65448610,Oxford 3000,A2
golden,1,34489943,"High English frequency (34,489,943 > 20,000,000)",A2
lion,1,18511993,Oxford 3000,A2
representatif,1,23187953,"High English frequency (23,187,953 > 20,000,000)",N/A
sister,1,35155790,Oxford 3000,A1
immediately,1,37857880,Oxford 3000,A2
faith,1,36920083,Oxford 3000,B2
loose,1,12556710,Oxford 3000,B1
trying,1,57462639,"High English frequency (57,462,639 > 20,000,000)",N/A
trust,1,61432231,Oxford 3000,B1
omen,1,1025291,Easy word (easy_words.csv),N/A
felt,1,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
seriously,1,14915797,Oxford 3000,B1
listen,1,44504101,Oxford 3000,A1
muscle,1,26608130,Oxford 3000,B2
mission,1,60979158,Oxford 3000,B2
asset,1,48481339,"High English frequency (48,481,339 > 20,000,000)",C1
allowed,1,44526131,"High English frequency (44,526,131 > 20,000,000)",N/A
actual,1,42763182,Oxford 3000,B2
leadership,1,36163917,Oxford 3000,C1
threaten,1,5498257,Oxford 3000,B2
stage,1,65151146,Oxford 3000,A2
firm,1,69741666,Oxford 3000,B1
keeping,1,25280309,"High English frequency (25,280,309 > 20,000,000)",N/A
alliance,1,25690053,"High English frequency (25,690,053 > 20,000,000)",C2
arrange,1,8268537,Oxford 3000,B1
sea,1,61532852,Oxford 3000,A1
dad,1,16837773,Easy word (easy_words.csv),A1
pilot,1,26736025,Oxford 3000,A2
maybe,1,51946944,Oxford 3000,A2
difference,1,69547459,Oxford 3000,A2
quite,1,58809324,Oxford 3000,A2
instead,1,56499843,Oxford 3000,A2
rude,1,3672620,Oxford 3000,B1
guess,1,29330172,Oxford 3000,A2
joined,1,57202778,"High English frequency (57,202,778 > 20,000,000)",N/A
imagine,1,17657324,Oxford 3000,B1
met,1,45111009,"High English frequency (45,111,009 > 20,000,000)",N/A
built,1,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
wake,1,14996908,Oxford 3000,B1
dressed,1,6178034,Oxford 3000,A2
vital,1,14366960,Oxford 3000,B2
greater,1,55673859,"High English frequency (55,673,859 > 20,000,000)",N/A
strong,1,61017481,Oxford 3000,A2
dismiss,1,2902098,Oxford 3000,C1
obey,1,3062525,Oxford 3000,B2
neck,1,18121249,Easy word (easy_words.csv),A2
instant,1,28705033,"High English frequency (28,705,033 > 20,000,000)",B2
pain,1,44900758,Oxford 3000,A2
guard,1,27127471,Oxford 3000,B1
leg,1,39781266,Oxford 3000,A1
escape,1,17511290,Oxford 3000,B1
permit,1,37792653,Oxford 3000,B1
train,1,40164074,Oxford 3000,A1
tested,1,22323205,"High English frequency (22,323,205 > 20,000,000)",N/A
limit,1,60267441,Oxford 3000,B1
potential,1,67820080,Oxford 3000,B2
produce,1,45309380,Oxford 3000,B1
lucky,1,14053901,Oxford 3000,A2
sight,1,18090913,Oxford 3000,B1
goe,1,47478275,"High English frequency (47,478,275 > 20,000,000)",N/A
prospect,1,14163288,Oxford 3000,B2
heard,1,45436523,"High English frequency (45,436,523 > 20,000,000)",N/A
politic,1,53458717,Oxford 3000,N/A
