word,series_frequency,english_frequency,filter_reason,vocabulary_level
died,4,35803272,"High English frequency (35,803,272 > 20,000,000)",N/A
terrible,4,8653557,Oxford 3000,A2
spent,4,29719451,"High English frequency (29,719,451 > 20,000,000)",N/A
gave,4,36576222,"High English frequency (36,576,222 > 20,000,000)",N/A
rest,4,55957144,Oxford 3000,A2
clean,4,46556374,Oxford 3000,A1
throat,4,14989306,Oxford 3000,B1
crazy,4,23174564,Oxford 3000,A2
whatever,4,31901912,Oxford 3000,B1
dream,4,52657185,Oxford 3000,A2
wind,4,55603262,Oxford 3000,A1
happened,3,24951096,"High English frequency (24,951,096 > 20,000,000)",N/A
murder,3,17118348,Oxford 3000,B1
bottle,3,26036737,Oxford 3000,A2
eight,3,32784155,Oxford 3000,A1
shot,3,61225531,Oxford 3000,B2
served,3,32541796,"High English frequency (32,541,796 > 20,000,000)",N/A
absolutely,3,20816571,Oxford 3000,B1
con,3,38751986,"High English frequency (38,751,986 > 20,000,000)",N/A
fresh,3,38781893,Oxford 3000,A2
drink,3,40392266,Oxford 3000,A1
wrong,3,49934294,Oxford 3000,A1
evening,3,36714169,Oxford 3000,A1
captain,3,18971908,Oxford 3000,B1
cage,3,8298882,Vocabulary level below C (B1),B1
couple,3,58208821,Oxford 3000,B1
especially,3,59336380,Oxford 3000,A2
nose,3,10507356,Oxford 3000,A1
tonight,3,20720362,Oxford 3000,A1
swear,3,3406203,Oxford 3000,B2
fly,3,33412987,Oxford 3000,A1
smell,3,8940822,Oxford 3000,B1
anyway,3,26880093,"High English frequency (26,880,093 > 20,000,000)",A2
kept,3,27838368,"High English frequency (27,838,368 > 20,000,000)",N/A
trying,3,57462639,"High English frequency (57,462,639 > 20,000,000)",N/A
mouth,3,24325805,Oxford 3000,A1
quite,3,58809324,Oxford 3000,A2
suppose,3,11981451,Oxford 3000,C1
tunnel,3,10768846,Oxford 3000,B1
miss,3,42906521,Oxford 3000,A1
normal,3,56868739,Oxford 3000,A2
mention,3,21084996,Oxford 3000,B1
finally,3,48999091,Oxford 3000,A2
fight,3,34268222,Oxford 3000,B1
routine,3,18500074,Oxford 3000,B1
decided,3,33030803,"High English frequency (33,030,803 > 20,000,000)",N/A
roof,3,16362969,Oxford 3000,A2
thirty,3,12493534,Oxford 3000,A2
bite,3,9144331,Oxford 3000,B1
luck,3,16773261,Easy word (easy_words.csv),A2
felt,3,33507506,"High English frequency (33,507,506 > 20,000,000)",N/A
hate,3,23308836,Oxford 3000,A2
myself,3,37983649,Oxford 3000,A2
guilty,3,10588260,Oxford 3000,B1
swallow,3,4823397,Vocabulary level below C (B2),B2
lock,3,28790637,Oxford 3000,B1
minimum,3,50705035,Oxford 3000,B1
hobby,3,25434735,Oxford 3000,A2
kick,3,16734140,Oxford 3000,A1
suit,3,27807112,Oxford 3000,A2
knife,3,11438725,Oxford 3000,A1
dear,3,20825714,Oxford 3000,A1
bird,3,49130879,Oxford 3000,A1
moment,3,47882449,Oxford 3000,A2
forget,3,25685480,Oxford 3000,A2
pie,3,11718046,Vocabulary level below C (B1),B1
deposit,3,26456857,"High English frequency (26,456,857 > 20,000,000)",B1
drop,3,45620690,Oxford 3000,B1
silent,3,12835697,Oxford 3000,B1
exist,3,43987192,Oxford 3000,B1
saying,3,38415068,Easy word (easy_words.csv),C2
fort,3,35095379,"High English frequency (35,095,379 > 20,000,000)",N/A
murdered,2,2843529,Easy word (easy_words.csv),N/A
packed,2,9614167,Vocabulary level below C (B2),B2
intention,2,11824740,Oxford 3000,B2
mostly,2,26774406,Oxford 3000,B1
strike,2,24807822,Oxford 3000,B1
convenient,2,12801318,Oxford 3000,B1
consider,2,60645606,Oxford 3000,B1
empty,2,26459037,Oxford 3000,A2
icy,2,1560875,Vocabulary level below C (B1),B1
learned,2,23121323,"High English frequency (23,121,323 > 20,000,000)",N/A
honestly,2,4459891,Easy word (easy_words.csv),B1
changed,2,45453557,"High English frequency (45,453,557 > 20,000,000)",N/A
danger,2,17519933,Oxford 3000,A2
deck,2,20222212,"High English frequency (20,222,212 > 20,000,000)",B2
prisoner,2,12036928,Oxford 3000,B1
bible,2,47367976,"High English frequency (47,367,976 > 20,000,000)",N/A
belong,2,16045395,Oxford 3000,B2
pick,2,55170145,Oxford 3000,B1
clothe,2,27345816,Oxford 3000,N/A
naked,2,43153993,"High English frequency (43,153,993 > 20,000,000)",B2
born,2,52510893,Oxford 3000,N/A
scared,2,5071401,Oxford 3000,B1
dark,2,50740032,Oxford 3000,A1
daddy,2,9928046,Easy word (easy_words.csv),N/A
pork,2,5973507,Vocabulary level below C (B1),B1
fishing,2,40730311,Oxford 3000,A2
bull,2,13772688,Vocabulary level below C (B1),B1
joint,2,42905102,Easy word (easy_words.csv),B2
prepare,2,24453952,Oxford 3000,A2
plate,2,38485659,Oxford 3000,A1
shame,2,6882495,Oxford 3000,C1
winning,2,33440237,"High English frequency (33,440,237 > 20,000,000)",N/A
owe,2,4425354,Oxford 3000,B1
lucky,2,14053901,Oxford 3000,A2
poor,2,48168685,Oxford 3000,A1
turned,2,34215128,"High English frequency (34,215,128 > 20,000,000)",N/A
everybody,2,14705200,Oxford 3000,A2
locate,2,14444758,Oxford 3000,B2
toothbrush,2,1519425,Vocabulary level below C (A2),A2
fair,2,53602058,Oxford 3000,A2
seven,2,44648436,Oxford 3000,A1
skull,2,5445452,Easy word (easy_words.csv),C2
trouble,2,27529484,Oxford 3000,B1
escape,2,17511290,Oxford 3000,B1
waste,2,44621034,Oxford 3000,B1
lose,2,24136984,Oxford 3000,A2
catch,2,23016856,Oxford 3000,A1
gum,2,5447084,Vocabulary level below C (B2),B2
walk,2,46873435,Oxford 3000,A1
worry,2,16187062,Oxford 3000,A2
joke,2,23666862,Oxford 3000,B1
honey,2,10476847,Vocabulary level below C (A2),A2
tale,2,21409226,Oxford 3000,B2
factory,2,29687803,Oxford 3000,A1
dozen,2,15775564,Oxford 3000,B1
brother,2,56375413,Oxford 3000,A1
thousand,2,56265477,Oxford 3000,A2
awful,2,5257815,Oxford 3000,B1
repair,2,59722291,Oxford 3000,A2
ride,2,32614205,Oxford 3000,A1
accident,2,27630606,Oxford 3000,A2
touch,2,39762539,Oxford 3000,B1
stupid,2,14144754,Oxford 3000,B1
nearly,2,31677743,Oxford 3000,A2
wound,2,9054650,Oxford 3000,B2
chess,2,8293823,Vocabulary level below C (A2),A2
singing,2,10349448,Oxford 3000,A2
pant,2,19912941,Oxford 3000,N/A
ought,2,7523238,Oxford 3000,N/A
brain,2,37025785,Oxford 3000,A2
finger,2,23127249,Oxford 3000,A2
weekend,2,45215385,Oxford 3000,A1
explain,2,36301388,Oxford 3000,A2
enjoy,2,54157761,Oxford 3000,A1
thinking,2,41347669,Oxford 3000,N/A
tie,2,25468431,Oxford 3000,A2
murderer,2,2032414,Vocabulary level below C (B1),B1
pool,2,60024599,Oxford 3000,A2
expect,2,39830608,Oxford 3000,B1
whose,2,43634263,Oxford 3000,B1
thin,2,16152400,Oxford 3000,A2
senate,2,34428328,"High English frequency (34,428,328 > 20,000,000)",N/A
permission,2,49665270,Oxford 3000,B1
paid,2,60294928,"High English frequency (60,294,928 > 20,000,000)",N/A
sending,2,20622624,"High English frequency (20,622,624 > 20,000,000)",N/A
hurt,2,15892533,Oxford 3000,A2
reasonable,2,26526175,Oxford 3000,B1
neck,2,18121249,Easy word (easy_words.csv),A2
probably,2,61626696,Oxford 3000,A2
wake,2,14996908,Oxford 3000,B1
anymore,2,10494227,Easy word (easy_words.csv),A2
afraid,2,10858793,Oxford 3000,A2
closed,2,41782645,Oxford 3000,A1
worth,2,48099042,Oxford 3000,N/A
straight,2,32760917,Oxford 3000,A2
charity,2,18775810,Oxford 3000,B1
soap,2,14833188,Oxford 3000,A2
educational,2,56282937,Oxford 3000,B2
labor,2,38292450,"High English frequency (38,292,450 > 20,000,000)",N/A
bare,2,8762991,Vocabulary level below C (B2),B2
expense,2,15193823,Oxford 3000,B2
committed,2,21662572,"High English frequency (21,662,572 > 20,000,000)",C2
trace,2,15186073,Vocabulary level below C (B2),B2
except,2,52230850,Oxford 3000,A2
amazing,2,26630190,Oxford 3000,A2
birth,2,40153101,Oxford 3000,B1
built,2,61522194,"High English frequency (61,522,194 > 20,000,000)",N/A
breaking,2,29841004,"High English frequency (29,841,004 > 20,000,000)",N/A
holding,2,35015197,"High English frequency (35,015,197 > 20,000,000)",N/A
thief,2,5188743,Oxford 3000,B1
stamp,2,26796919,Oxford 3000,A2
fantasy,2,43092529,"High English frequency (43,092,529 > 20,000,000)",B2
bright,2,19620862,Oxford 3000,A2
thumb,2,18486431,Vocabulary level below C (B1),B1
asking,2,19887691,Easy word (easy_words.csv),N/A
brick,2,10248428,Vocabulary level below C (B2),B2
ocean,2,35377889,Oxford 3000,B1
boat,2,49704793,Oxford 3000,A1
oak,2,25898097,"High English frequency (25,898,097 > 20,000,000)",B2
promise,2,16019259,Oxford 3000,B1
spot,2,36860591,Oxford 3000,B1
alone,2,39326417,Oxford 3000,A2
rope,2,9332628,Oxford 3000,B2
split,2,22271070,Oxford 3000,B2
finished,2,25994841,"High English frequency (25,994,841 > 20,000,000)",N/A
shine,2,7588771,Oxford 3000,B1
mirror,2,31564365,Oxford 3000,A2
imagine,2,17657324,Oxford 3000,B1
pressure,2,56029796,Oxford 3000,B2
border,2,32208526,Oxford 3000,B1
describe,1,40822561,Oxford 3000,A2
bitter,1,5171929,Oxford 3000,B1
glad,1,14607042,Oxford 3000,A2
divorce,1,14226425,Vocabulary level below C (B1),B1
upset,1,6098376,Oxford 3000,A2
whom,1,28678568,Oxford 3000,B2
confused,1,8673715,Oxford 3000,B1
drunk,1,10840975,Oxford 3000,B2
sleep,1,34887707,Oxford 3000,A1
cleaning,1,29304405,"High English frequency (29,304,405 > 20,000,000)",N/A
fantastic,1,17371421,Oxford 3000,A2
coincidence,1,2134191,Vocabulary level below C (B2),B2
maintain,1,39699805,Oxford 3000,B2
comparison,1,42860377,Oxford 3000,B2
inconvenient,1,681396,Vocabulary level below C (B2),B2
scene,1,43063991,Oxford 3000,B1
broken,1,31399439,Oxford 3000,A2
arm,1,51156978,Oxford 3000,A1
passion,1,15270323,Oxford 3000,B2
revenge,1,6655322,Vocabulary level below C (B2),B2
extra,1,59377307,Oxford 3000,A2
particularly,1,42160203,Oxford 3000,B1
chill,1,5215588,Easy word (easy_words.csv),C2
blood,1,61544877,Oxford 3000,A2
serve,1,36697856,Oxford 3000,A2
lesson,1,40960406,Oxford 3000,A1
longer,1,54063969,"High English frequency (54,063,969 > 20,000,000)",N/A
bump,1,6119814,Vocabulary level below C (B2),B2
celebrate,1,11805085,Oxford 3000,B1
vice,1,33215970,Easy word (easy_words.csv),C2
speak,1,39174652,Oxford 3000,A1
steak,1,6060425,Vocabulary level below C (A2),A2
coin,1,26545061,Oxford 3000,B1
sack,1,4355332,Vocabulary level below C (B2),B2
eighth,1,5024502,Vocabulary level below C (A2),A2
fifth,1,16646993,Easy word (easy_words.csv),A2
quarter,1,43476807,Oxford 3000,A1
admit,1,11680592,Oxford 3000,B1
looked,1,31988351,"High English frequency (31,988,351 > 20,000,000)",N/A
stiff,1,3793733,Oxford 3000,B2
breeze,1,4523241,Vocabulary level below C (B1),B1
blow,1,33901158,Oxford 3000,B1
impression,1,12669607,Oxford 3000,B2
tall,1,14367505,Oxford 3000,A1
spoon,1,5362074,Oxford 3000,A2
prove,1,16046788,Oxford 3000,B1
brave,1,5221356,Oxford 3000,B1
soul,1,38590733,Oxford 3000,A2
discipline,1,17598564,Oxford 3000,B2
skin,1,62160234,Oxford 3000,B1
burning,1,15708456,Vocabulary level below C (B1),B1
slam,1,4778095,Vocabulary level below C (B2),B2
blink,1,5701607,Easy word (easy_words.csv),B2
chop,1,3628141,Vocabulary level below C (B2),B2
quit,1,11292889,Oxford 3000,B1
breathing,1,6778253,Oxford 3000,N/A
listen,1,44504101,Oxford 3000,A1
introduce,1,19589000,Oxford 3000,B1
winner,1,36893955,Oxford 3000,A2
christ,1,28486624,"High English frequency (28,486,624 > 20,000,000)",N/A
monkey,1,14127242,Oxford 3000,A2
sing,1,13837226,Oxford 3000,A1
mouse,1,33667003,Oxford 3000,A2
planned,1,21546767,"High English frequency (21,546,767 > 20,000,000)",N/A
ripe,1,9136158,Vocabulary level below C (B2),B2
kiss,1,17375996,Oxford 3000,A2
duty,1,49442017,Oxford 3000,B1
lay,1,17973216,Oxford 3000,N/A
adapt,1,5164860,Oxford 3000,B2
opened,1,23076347,"High English frequency (23,076,347 > 20,000,000)",N/A
killing,1,13478027,Oxford 3000,B1
fit,1,55284806,Oxford 3000,A2
sink,1,11520194,Oxford 3000,A2
enemy,1,20766378,Oxford 3000,B1
qualify,1,11217129,Oxford 3000,B2
grow,1,32600813,Oxford 3000,A2
concern,1,53677487,Oxford 3000,B2
specialty,1,28554405,"High English frequency (28,554,405 > 20,000,000)",N/A
ten,1,50614853,Oxford 3000,A1
folk,1,29157024,Easy word (easy_words.csv),B1
inspection,1,27832519,"High English frequency (27,832,519 > 20,000,000)",C1
stick,1,28793076,Oxford 3000,B1
quiet,1,16784967,Oxford 3000,A2
invisible,1,6788776,Vocabulary level below C (B2),B2
coat,1,16314807,Oxford 3000,A1
fetch,1,3161755,Vocabulary level below C (B1),B1
consist,1,23059256,Oxford 3000,N/A
worst,1,16975343,Oxford 3000,A2
volunteer,1,39176660,Oxford 3000,B2
carry,1,39978069,Oxford 3000,A1
usual,1,17044981,Oxford 3000,B1
inform,1,13358419,Oxford 3000,B1
incredible,1,12399463,Oxford 3000,B1
wet,1,24090751,Oxford 3000,A2
nut,1,15509690,Oxford 3000,B2
maintenance,1,52006621,"High English frequency (52,006,621 > 20,000,000)",B2
pocket,1,44906676,Oxford 3000,A2
uncle,1,8649726,Oxford 3000,A2
tit,1,48550960,"High English frequency (48,550,960 > 20,000,000)",N/A
purple,1,16070018,Oxford 3000,A2
aside,1,12141235,Vocabulary level below C (B2),B2
push,1,22663953,Oxford 3000,A2
penny,1,8169790,Oxford 3000,B1
cent,1,41137999,Oxford 3000,A2
bear,1,54908230,Oxford 3000,A2
bunch,1,10977289,Oxford 3000,B1
ball,1,57083746,Oxford 3000,A1
washing,1,8305567,Oxford 3000,N/A
crew,1,25430159,Oxford 3000,B1
row,1,37029342,Oxford 3000,B1
courtesy,1,11047634,Vocabulary level below C (B2),B2
managed,1,30602103,"High English frequency (30,602,103 > 20,000,000)",N/A
shoulder,1,16893624,Oxford 3000,B1
creation,1,34663663,Oxford 3000,B2
shade,1,12130357,Oxford 3000,B1
strange,1,18322738,Vocabulary level below C (A2),A2
smile,1,17209901,Oxford 3000,B1
watching,1,21543474,"High English frequency (21,543,474 > 20,000,000)",N/A
argue,1,13146074,Oxford 3000,B1
curry,1,4836038,Vocabulary level below C (A2),A2
strategic,1,30930763,"High English frequency (30,930,763 > 20,000,000)",C1
mystery,1,23165742,Oxford 3000,B1
teach,1,24679160,Oxford 3000,A1
someday,1,3127732,Easy word (easy_words.csv),N/A
slim,1,9895402,Easy word (easy_words.csv),A1
hair,1,61313062,Oxford 3000,A1
decent,1,8075752,Oxford 3000,B2
relax,1,9213712,Oxford 3000,B1
scream,1,5596631,Oxford 3000,B1
ear,1,22197043,Oxford 3000,A1
sudden,1,6982423,Oxford 3000,B2
serious,1,38316678,Oxford 3000,B1
injury,1,47372060,Oxford 3000,B2
caus,1,23271757,"High English frequency (23,271,757 > 20,000,000)",N/A
strong,1,61017481,Oxford 3000,A2
jaw,1,4804401,Vocabulary level below C (B2),B2
beat,1,33984529,Easy word (easy_words.csv),B1
boss,1,16262055,Oxford 3000,A2
grab,1,9373834,Oxford 3000,B1
ankle,1,4978077,Oxford 3000,B1
apple,1,54575761,Oxford 3000,A1
petrified,1,423471,Vocabulary level below C (B2),B2
despite,1,28148989,Oxford 3000,B1
whisky,1,1868489,Vocabulary level below C (B2),B2
playing,1,51019438,"High English frequency (51,019,438 > 20,000,000)",N/A
herself,1,13479005,Oxford 3000,A2
pleased,1,13215862,Oxford 3000,A2
passage,1,13909318,Oxford 3000,B2
therefore,1,62082477,Oxford 3000,B1
prefer,1,21937284,Oxford 3000,A2
verse,1,7469512,Vocabulary level below C (B2),B2
blanket,1,9844268,Vocabulary level below C (A2),A2
approve,1,9410993,Oxford 3000,B1
exception,1,26812817,"High English frequency (26,812,817 > 20,000,000)",B2
forgot,1,31626338,"High English frequency (31,626,338 > 20,000,000)",N/A
deprive,1,702310,Vocabulary level below C (B2),B2
lie,1,29713856,Oxford 3000,A2
excuse,1,6390272,Oxford 3000,B1
load,1,47072172,Oxford 3000,B2
assistant,1,39419986,Oxford 3000,B1
seat,1,46137154,Oxford 3000,A2
pencil,1,7987184,Oxford 3000,A1
witness,1,20024599,Oxford 3000,B2
desk,1,35626671,Oxford 3000,A1
wonderful,1,28810165,Oxford 3000,A2
universal,1,37658200,"High English frequency (37,658,200 > 20,000,000)",B2
drum,1,22576258,Oxford 3000,A2
spend,1,29216744,Oxford 3000,A2
ignore,1,15953487,Oxford 3000,B2
forever,1,17381863,Oxford 3000,B1
issued,1,33644425,"High English frequency (33,644,425 > 20,000,000)",N/A
cottage,1,16484985,Oxford 3000,B1
allowed,1,44526131,"High English frequency (44,526,131 > 20,000,000)",N/A
calm,1,8109866,Oxford 3000,B1
fool,1,10735163,Easy word (easy_words.csv),B1
worse,1,15677739,Easy word (easy_words.csv),A2
rat,1,19275719,Vocabulary level below C (A2),A2
tin,1,11763000,Oxford 3000,B1
knock,1,6098832,Oxford 3000,B1
bug,1,57245740,"High English frequency (57,245,740 > 20,000,000)",B1
educated,1,5649174,Oxford 3000,B2
tried,1,34201786,"High English frequency (34,201,786 > 20,000,000)",N/A
depend,1,29194205,Oxford 3000,N/A
exactly,1,31759653,Oxford 3000,A2
saw,1,50570151,"High English frequency (50,570,151 > 20,000,000)",N/A
everywhere,1,11153149,Oxford 3000,A2
itself,1,51076716,Oxford 3000,A2
hurry,1,3620126,Vocabulary level below C (A2),A2
bottom,1,47685192,Oxford 3000,A1
surely,1,8574112,Oxford 3000,B2
wherever,1,6763200,Oxford 3000,B1
okay,1,15466771,Easy word (easy_words.csv),N/A
rob,1,17306942,Vocabulary level below C (B1),B1
bonus,1,32131455,"High English frequency (32,131,455 > 20,000,000)",B2
nonsense,1,3609585,Vocabulary level below C (B2),B2
tired,1,11158233,Oxford 3000,A1
feeling,1,37845806,Easy word (easy_words.csv),B1
mess,1,7335889,Oxford 3000,B1
inquiry,1,24250237,"High English frequency (24,250,237 > 20,000,000)",B1
generously,1,1561858,Vocabulary level below C (B2),B2
donation,1,26180607,"High English frequency (26,180,607 > 20,000,000)",B2
fill,1,37778413,Oxford 3000,A2
loaf,1,1990041,Vocabulary level below C (B2),B2
expressed,1,24944268,"High English frequency (24,944,268 > 20,000,000)",N/A
ache,1,1069323,Vocabulary level below C (B1),B1
played,1,34970056,"High English frequency (34,970,056 > 20,000,000)",N/A
stone,1,55106393,Oxford 3000,B1
dangerous,1,16909821,Oxford 3000,A2
insane,1,4121922,Easy word (easy_words.csv),C1
ahead,1,28375319,Oxford 3000,B1
competitor,1,10827967,Oxford 3000,B1
wrote,1,56421594,"High English frequency (56,421,594 > 20,000,000)",N/A
amazed,1,3077159,Oxford 3000,B1
bought,1,31501377,"High English frequency (31,501,377 > 20,000,000)",N/A
pound,1,31442489,Oxford 3000,A2
treasure,1,13828038,Vocabulary level below C (B2),B2
fiction,1,47808659,Oxford 3000,B1
adventure,1,48773118,Oxford 3000,A2
pitch,1,11205300,Oxford 3000,B2
famous,1,29332023,Oxford 3000,A1
genuine,1,13191602,Vocabulary level below C (B2),B2
progressive,1,15612754,Vocabulary level below C (B2),B2
advance,1,53806684,Oxford 3000,B2
correction,1,29236164,"High English frequency (29,236,164 > 20,000,000)",B1
properly,1,21137573,Oxford 3000,B1
performing,1,20907433,"High English frequency (20,907,433 > 20,000,000)",N/A
manner,1,30471216,Oxford 3000,B2
fairly,1,14154477,Oxford 3000,B1
loose,1,12556710,Oxford 3000,B1
slave,1,10692715,Oxford 3000,B2
contractor,1,40614095,"High English frequency (40,614,095 > 20,000,000)",N/A
providing,1,57957650,"High English frequency (57,957,650 > 20,000,000)",N/A
valuable,1,17999883,Oxford 3000,B1
highway,1,29368833,"High English frequency (29,368,833 > 20,000,000)",N/A
elsewhere,1,14853167,Oxford 3000,B2
keeping,1,25280309,"High English frequency (25,280,309 > 20,000,000)",N/A
dry,1,32687658,Oxford 3000,A2
governor,1,24874087,"High English frequency (24,874,087 > 20,000,000)",N/A
bake,1,3959599,Oxford 3000,A2
dirty,1,16101662,Oxford 3000,A2
cleaner,1,18499942,Vocabulary level below C (A2),A2
retire,1,4135422,Oxford 3000,B1
faith,1,36920083,Oxford 3000,B2
leaf,1,37317352,Oxford 3000,B1
trail,1,33077821,"High English frequency (33,077,821 > 20,000,000)",B2
curious,1,8460088,Easy word (easy_words.csv),B1
certainly,1,26984060,Oxford 3000,A2
cousin,1,6460959,Oxford 3000,A2
rabbit,1,12196410,Vocabulary level below C (A2),A2
imagination,1,7603918,Oxford 3000,B1
arrow,1,15010528,Vocabulary level below C (B2),B2
bother,1,5790758,Oxford 3000,A2
profit,1,47625692,Oxford 3000,B2
diploma,1,8052765,Vocabulary level below C (A2),A2
moving,1,51765877,"High English frequency (51,765,877 > 20,000,000)",B2
immediately,1,37857880,Oxford 3000,A2
freeze,1,5526731,Oxford 3000,B1
standing,1,34637239,"High English frequency (34,637,239 > 20,000,000)",N/A
onto,1,26411439,Oxford 3000,B1
destruction,1,12506028,Vocabulary level below C (B2),B2
profession,1,13097329,Oxford 3000,B1
growing,1,38729323,"High English frequency (38,729,323 > 20,000,000)",B2
helped,1,21000656,"High English frequency (21,000,656 > 20,000,000)",N/A
wing,1,33392102,Oxford 3000,B1
walking,1,24986228,"High English frequency (24,986,228 > 20,000,000)",A2
crawl,1,3196764,Easy word (easy_words.csv),B2
slow,1,28034239,Oxford 3000,A1
collect,1,18664483,Oxford 3000,A2
exam,1,25732821,Oxford 3000,A2
lovely,1,13979829,Oxford 3000,A2
chinese,1,56057597,"High English frequency (56,057,597 > 20,000,000)",N/A
cat,1,62574939,Oxford 3000,A1
proud,1,17167504,Oxford 3000,B1
pray,1,8945129,Oxford 3000,A2
twelve,1,11182087,Oxford 3000,A1
armed,1,13866785,Oxford 3000,B2
burglary,1,1641213,Vocabulary level below C (B2),B2
loud,1,8706021,Oxford 3000,A2
kill,1,31335290,Oxford 3000,A2
gif,1,55673869,"High English frequency (55,673,869 > 20,000,000)",N/A
tasty,1,3565676,Vocabulary level below C (B1),B1
married,1,30232332,Oxford 3000,A2
obvious,1,15533662,Oxford 3000,B1
impressed,1,6470043,Oxford 3000,B2
naturally,1,10578629,Oxford 3000,B2
terribly,1,1969093,Vocabulary level below C (B1),B1
surprising,1,5510793,Oxford 3000,B1
knee,1,12677700,Oxford 3000,B1
cry,1,13637934,Oxford 3000,A2
confess,1,2158634,Vocabulary level below C (B2),B2
released,1,52546300,"High English frequency (52,546,300 > 20,000,000)",N/A
deliberate,1,2452898,Oxford 3000,B2
anywhere,1,23947583,Oxford 3000,A2
ease,1,13974702,Vocabulary level below C (B2),B2
fault,1,16246310,Oxford 3000,B2
sweet,1,35276616,Oxford 3000,A1
nineteen,1,1453770,Oxford 3000,A1
throw,1,23258699,Oxford 3000,A2
passed,1,33242084,"High English frequency (33,242,084 > 20,000,000)",N/A
conversation,1,19386773,Oxford 3000,A1
awkward,1,2013836,Vocabulary level below C (B2),B2
situation,1,59151157,Oxford 3000,B1
appreciate,1,14762756,Oxford 3000,B2
willing,1,18418634,Oxford 3000,C2
judge,1,41823225,Oxford 3000,B1
jury,1,11599368,Vocabulary level below C (B2),B2
oath,1,3167348,Easy word (easy_words.csv),N/A
truly,1,21693553,Oxford 3000,B2
cast,1,35040714,Oxford 3000,B2
train,1,40164074,Oxford 3000,A1
barbecue,1,4045866,Vocabulary level below C (A2),A2
flame,1,13144652,Oxford 3000,B2
